base_method,clip_source_score,clip_target_minus_source,clip_target_score,complete,condition,edit_scale,eval_mask_area,family,final_mask_area,inside_mask_l1,local_clip_source_score,local_clip_target_minus_source,local_clip_target_score,local_crop_box,lpips_full,lpips_outside,mask_path,method,missing,outside_mask_l1,perturbation,result_image,runtime_seconds,seed,source_image,source_l1,source_prompt,source_ssim_luma,ssim_loss,target_prompt,task
support_v3_fixed,0.254523903131485,0.09585645794868469,0.3503803610801697,True,050,0.5,0.0617236328125,edit_strength,0.04906249791383743,0.16892093420028687,0.2291128784418106,0.1008678525686264,0.329980731010437,"85,101,339,311",0.1645444631576538,0.11830385029315948,/home/Wu_25R8111/rf_h_edit_project/outputs/pretty_matrix/dog_sunglasses/support_v3_fixed_edit050/seed_11/masks/operation_v3_edit_mask.png,support_v3_fixed_edit050,,0.045434579253196716,,/home/Wu_25R8111/rf_h_edit_project/outputs/pretty_matrix/dog_sunglasses/support_v3_fixed_edit050/seed_11/result.png,65.3437614919385,11,/home/Wu_25R8111/rf_h_edit_project/data/pretty_free_candidates/unsplash_dog_front_malinois_PGlA5efHOiI.jpg,0.05305660143494606,A front-facing portrait of a dog in snow.,0.9082475282306615,0.09175247176933854,A front-facing portrait of the same dog wearing black sunglasses in snow.,dog_sunglasses
support_v3_fixed,0.2544058561325073,0.09585338830947876,0.3502592444419861,True,050,0.5,0.0617236328125,edit_strength,0.04906249791383743,0.16893179714679718,0.228512704372406,0.10152173042297363,0.33003443479537964,"85,101,339,311",0.16472947597503662,0.1183277815580368,/home/Wu_25R8111/rf_h_edit_project/outputs/pretty_matrix/dog_sunglasses/support_v3_fixed_edit050/seed_12/masks/operation_v3_edit_mask.png,support_v3_fixed_edit050,,0.04543130472302437,,/home/Wu_25R8111/rf_h_edit_project/outputs/pretty_matrix/dog_sunglasses/support_v3_fixed_edit050/seed_12/result.png,52.338434376055375,12,/home/Wu_25R8111/rf_h_edit_project/data/pretty_free_candidates/unsplash_dog_front_malinois_PGlA5efHOiI.jpg,0.05305420234799385,A front-facing portrait of a dog in snow.,0.9082770938148562,0.09172290618514378,A front-facing portrait of the same dog wearing black sunglasses in snow.,dog_sunglasses
support_v3_fixed,0.2593958377838135,0.09828844666481018,0.35768428444862366,True,075,0.75,0.0617236328125,edit_strength,0.04906249791383743,0.17781397700309753,0.24226626753807068,0.09988287091255188,0.34214913845062256,"85,101,339,311",0.16870549321174622,0.1188640296459198,/home/Wu_25R8111/rf_h_edit_project/outputs/pretty_matrix/dog_sunglasses/support_v3_fixed_edit075/seed_10/masks/operation_v3_edit_mask.png,support_v3_fixed_edit075,,0.045644741505384445,,/home/Wu_25R8111/rf_h_edit_project/outputs/pretty_matrix/dog_sunglasses/support_v3_fixed_edit075/seed_10/result.png,67.81800172291696,10,/home/Wu_25R8111/rf_h_edit_project/data/pretty_free_candidates/unsplash_dog_front_malinois_PGlA5efHOiI.jpg,0.05380271375179291,A front-facing portrait of a dog in snow.,0.9056431717942288,0.09435682820577118,A front-facing portrait of the same dog wearing black sunglasses in snow.,dog_sunglasses
support_v3_fixed,0.26213082671165466,0.09563204646110535,0.35776287317276,True,075,0.75,0.0617236328125,edit_strength,0.04906249791383743,0.18006032705307007,0.2404739111661911,0.10039196908473969,0.3408658802509308,"85,101,339,311",0.16813592612743378,0.11884818971157074,/home/Wu_25R8111/rf_h_edit_project/outputs/pretty_matrix/dog_sunglasses/support_v3_fixed_edit075/seed_11/masks/operation_v3_edit_mask.png,support_v3_fixed_edit075,,0.04564165696501732,,/home/Wu_25R8111/rf_h_edit_project/outputs/pretty_matrix/dog_sunglasses/support_v3_fixed_edit075/seed_11/result.png,68.66286762792151,11,/home/Wu_25R8111/rf_h_edit_project/data/pretty_free_candidates/unsplash_dog_front_malinois_PGlA5efHOiI.jpg,0.05393846333026886,A front-facing portrait of a dog in snow.,0.9047969538119527,0.09520304618804731,A front-facing portrait of the same dog wearing black sunglasses in snow.,dog_sunglasses
support_v3_fixed,0.261681467294693,0.09606510400772095,0.35774657130241394,True,075,0.75,0.0617236328125,edit_strength,0.04906249791383743,0.18032485246658325,0.24131429195404053,0.10001930594444275,0.3413335978984833,"85,101,339,311",0.16811497509479523,0.11883620172739029,/home/Wu_25R8111/rf_h_edit_project/outputs/pretty_matrix/dog_sunglasses/support_v3_fixed_edit075/seed_12/masks/operation_v3_edit_mask.png,support_v3_fixed_edit075,,0.0456460602581501,,/home/Wu_25R8111/rf_h_edit_project/outputs/pretty_matrix/dog_sunglasses/support_v3_fixed_edit075/seed_12/result.png,66.70954787300434,12,/home/Wu_25R8111/rf_h_edit_project/data/pretty_free_candidates/unsplash_dog_front_malinois_PGlA5efHOiI.jpg,0.05395892634987831,A front-facing portrait of a dog in snow.,0.9047402332523544,0.09525976674764558,A front-facing portrait of the same dog wearing black sunglasses in snow.,dog_sunglasses
support_v3_fixed,0.261994332075119,0.09882557392120361,0.36081990599632263,True,100,1.0,0.0617236328125,edit_strength,0.04906249791383743,0.18338057398796082,0.2563760280609131,0.0961461067199707,0.3525221347808838,"85,101,339,311",0.16749128699302673,0.1194194033741951,/home/Wu_25R8111/rf_h_edit_project/outputs/pretty_matrix/dog_sunglasses/support_v3_fixed_edit100/seed_10/masks/operation_v3_edit_mask.png,support_v3_fixed_edit100,,0.045828454196453094,,/home/Wu_25R8111/rf_h_edit_project/outputs/pretty_matrix/dog_sunglasses/support_v3_fixed_edit100/seed_10/result.png,54.325573907000944,10,/home/Wu_25R8111/rf_h_edit_project/data/pretty_free_candidates/unsplash_dog_front_malinois_PGlA5efHOiI.jpg,0.05431867763400078,A front-facing portrait of a dog in snow.,0.9035131423993964,0.0964868576006036,A front-facing portrait of the same dog wearing black sunglasses in snow.,dog_sunglasses
support_v3_fixed,0.2619593143463135,0.09834674000740051,0.360306054353714,True,100,1.0,0.0617236328125,edit_strength,0.04906249791383743,0.183004692196846,0.2512800097465515,0.09722447395324707,0.3485044836997986,"85,101,339,311",0.1684819906949997,0.11966319382190704,/home/Wu_25R8111/rf_h_edit_project/outputs/pretty_matrix/dog_sunglasses/support_v3_fixed_edit100/seed_11/masks/operation_v3_edit_mask.png,support_v3_fixed_edit100,,0.045830998569726944,,/home/Wu_25R8111/rf_h_edit_project/outputs/pretty_matrix/dog_sunglasses/support_v3_fixed_edit100/seed_11/result.png,55.28965665597934,11,/home/Wu_25R8111/rf_h_edit_project/data/pretty_free_candidates/unsplash_dog_front_malinois_PGlA5efHOiI.jpg,0.05429786816239357,A front-facing portrait of a dog in snow.,0.903721067085305,0.09627893291469503,A front-facing portrait of the same dog wearing black sunglasses in snow.,dog_sunglasses
support_v3_fixed,0.2614644467830658,0.0992991030216217,0.3607635498046875,True,100,1.0,0.0617236328125,edit_strength,0.04906249791383743,0.18267489969730377,0.25715118646621704,0.09569960832595825,0.3528507947921753,"85,101,339,311",0.16762007772922516,0.11930271238088608,/home/Wu_25R8111/rf_h_edit_project/outputs/pretty_matrix/dog_sunglasses/support_v3_fixed_edit100/seed_12/masks/operation_v3_edit_mask.png,support_v3_fixed_edit100,,0.04583289474248886,,/home/Wu_25R8111/rf_h_edit_project/outputs/pretty_matrix/dog_sunglasses/support_v3_fixed_edit100/seed_12/result.png,61.14621104195248,12,/home/Wu_25R8111/rf_h_edit_project/data/pretty_free_candidates/unsplash_dog_front_malinois_PGlA5efHOiI.jpg,0.05427929013967514,A front-facing portrait of a dog in snow.,0.9036622027174631,0.09633779728253689,A front-facing portrait of the same dog wearing black sunglasses in snow.,dog_sunglasses
support_v3_fixed,0.26694655418395996,0.0969836413860321,0.36393019556999207,True,125,1.25,0.0617236328125,edit_strength,0.04906249791383743,0.18787212669849396,0.26482468843460083,0.09436064958572388,0.3591853380203247,"85,101,339,311",0.16767215728759766,0.12025861442089081,/home/Wu_25R8111/rf_h_edit_project/outputs/pretty_matrix/dog_sunglasses/support_v3_fixed_edit125/seed_10/masks/operation_v3_edit_mask.png,support_v3_fixed_edit125,,0.04593430832028389,,/home/Wu_25R8111/rf_h_edit_project/outputs/pretty_matrix/dog_sunglasses/support_v3_fixed_edit125/seed_10/result.png,93.25210555794183,10,/home/Wu_25R8111/rf_h_edit_project/data/pretty_free_candidates/unsplash_dog_front_malinois_PGlA5efHOiI.jpg,0.05469522997736931,A front-facing portrait of a dog in snow.,0.9022607304645291,0.09773926953547085,A front-facing portrait of the same dog wearing black sunglasses in snow.,dog_sunglasses
support_v3_fixed,0.2618969678878784,0.09896078705787659,0.360857754945755,True,125,1.25,0.0617236328125,edit_strength,0.04906249791383743,0.18806177377700806,0.266202449798584,0.09257149696350098,0.35877394676208496,"85,101,339,311",0.16658291220664978,0.12027046084403992,/home/Wu_25R8111/rf_h_edit_project/outputs/pretty_matrix/dog_sunglasses/support_v3_fixed_edit125/seed_11/masks/operation_v3_edit_mask.png,support_v3_fixed_edit125,,0.0459209680557251,,/home/Wu_25R8111/rf_h_edit_project/outputs/pretty_matrix/dog_sunglasses/support_v3_fixed_edit125/seed_11/result.png,65.41400481201708,11,/home/Wu_25R8111/rf_h_edit_project/data/pretty_free_candidates/unsplash_dog_front_malinois_PGlA5efHOiI.jpg,0.054694417864084244,A front-facing portrait of a dog in snow.,0.9023981108157382,0.09760188918426183,A front-facing portrait of the same dog wearing black sunglasses in snow.,dog_sunglasses
support_v3_fixed,0.2613791525363922,0.09873458743095398,0.3601137399673462,True,125,1.25,0.0617236328125,edit_strength,0.04906249791383743,0.18746499717235565,0.2651624083518982,0.09360930323600769,0.3587717115879059,"85,101,339,311",0.16669833660125732,0.12026435136795044,/home/Wu_25R8111/rf_h_edit_project/outputs/pretty_matrix/dog_sunglasses/support_v3_fixed_edit125/seed_12/masks/operation_v3_edit_mask.png,support_v3_fixed_edit125,,0.04592142999172211,,/home/Wu_25R8111/rf_h_edit_project/outputs/pretty_matrix/dog_sunglasses/support_v3_fixed_edit125/seed_12/result.png,77.6222394000506,12,/home/Wu_25R8111/rf_h_edit_project/data/pretty_free_candidates/unsplash_dog_front_malinois_PGlA5efHOiI.jpg,0.05465800687670708,A front-facing portrait of a dog in snow.,0.9025822494848548,0.09741775051514523,A front-facing portrait of the same dog wearing black sunglasses in snow.,dog_sunglasses
support_v3_fixed,0.26483064889907837,0.09708735346794128,0.36191800236701965,True,150,1.5,0.0617236328125,edit_strength,0.04906249791383743,0.19322261214256287,0.26717182993888855,0.08919548988342285,0.3563673198223114,"85,101,339,311",0.16671022772789001,0.1207512617111206,/home/Wu_25R8111/rf_h_edit_project/outputs/pretty_matrix/dog_sunglasses/support_v3_fixed_edit150/seed_10/masks/operation_v3_edit_mask.png,support_v3_fixed_edit150,,0.04604511335492134,,/home/Wu_25R8111/rf_h_edit_project/outputs/pretty_matrix/dog_sunglasses/support_v3_fixed_edit150/seed_10/result.png,71.47132523800246,10,/home/Wu_25R8111/rf_h_edit_project/data/pretty_free_candidates/unsplash_dog_front_malinois_PGlA5efHOiI.jpg,0.05512945353984833,A front-facing portrait of a dog in snow.,0.900406630485452,0.099593369514548,A front-facing portrait of the same dog wearing black sunglasses in snow.,dog_sunglasses
support_v3_fixed,0.2746049165725708,0.09287551045417786,0.36748042702674866,True,150,1.5,0.0617236328125,edit_strength,0.04906249791383743,0.19253484904766083,0.27107587456703186,0.09063208103179932,0.3617079555988312,"85,101,339,311",0.16834311187267303,0.1205826848745346,/home/Wu_25R8111/rf_h_edit_project/outputs/pretty_matrix/dog_sunglasses/support_v3_fixed_edit150/seed_11/masks/operation_v3_edit_mask.png,support_v3_fixed_edit150,,0.0460536889731884,,/home/Wu_25R8111/rf_h_edit_project/outputs/pretty_matrix/dog_sunglasses/support_v3_fixed_edit150/seed_11/result.png,94.88405938097276,11,/home/Wu_25R8111/rf_h_edit_project/data/pretty_free_candidates/unsplash_dog_front_malinois_PGlA5efHOiI.jpg,0.055095043033361435,A front-facing portrait of a dog in snow.,0.9002243401635457,0.09977565983645431,A front-facing portrait of the same dog wearing black sunglasses in snow.,dog_sunglasses
support_v3_fixed,0.27150583267211914,0.09481969475746155,0.3663255274295807,True,150,1.5,0.0617236328125,edit_strength,0.04906249791383743,0.1945805549621582,0.2724389135837555,0.08972147107124329,0.3621603846549988,"85,101,339,311",0.16574878990650177,0.12067089974880219,/home/Wu_25R8111/rf_h_edit_project/outputs/pretty_matrix/dog_sunglasses/support_v3_fixed_edit150/seed_12/masks/operation_v3_edit_mask.png,support_v3_fixed_edit150,,0.04601246863603592,,/home/Wu_25R8111/rf_h_edit_project/outputs/pretty_matrix/dog_sunglasses/support_v3_fixed_edit150/seed_12/result.png,72.72306414297782,12,/home/Wu_25R8111/rf_h_edit_project/data/pretty_free_candidates/unsplash_dog_front_malinois_PGlA5efHOiI.jpg,0.05518263578414917,A front-facing portrait of a dog in snow.,0.9001863401821308,0.09981365981786916,A front-facing portrait of the same dog wearing black sunglasses in snow.,dog_sunglasses
support_v3_fixed,0.2709619700908661,0.09573313593864441,0.3666951060295105,True,200,2.0,0.0617236328125,edit_strength,0.04906249791383743,0.21534574031829834,0.2717285752296448,0.09071451425552368,0.36244308948516846,"85,101,339,311",0.16950321197509766,0.1204376220703125,/home/Wu_25R8111/rf_h_edit_project/outputs/pretty_matrix/dog_sunglasses/support_v3_fixed_edit200/seed_10/masks/operation_v3_edit_mask.png,support_v3_fixed_edit200,,0.0462280809879303,,/home/Wu_25R8111/rf_h_edit_project/outputs/pretty_matrix/dog_sunglasses/support_v3_fixed_edit200/seed_10/result.png,78.29478811100125,10,/home/Wu_25R8111/rf_h_edit_project/data/pretty_free_candidates/unsplash_dog_front_malinois_PGlA5efHOiI.jpg,0.05666663497686386,A front-facing portrait of a dog in snow.,0.8929897274342454,0.10701027256575457,A front-facing portrait of the same dog wearing black sunglasses in snow.,dog_sunglasses
support_v3_fixed,0.27665847539901733,0.09340336918830872,0.37006184458732605,True,200,2.0,0.0617236328125,edit_strength,0.04906249791383743,0.21557654440402985,0.2727288603782654,0.09065034985542297,0.36337921023368835,"85,101,339,311",0.1687318980693817,0.12014910578727722,/home/Wu_25R8111/rf_h_edit_project/outputs/pretty_matrix/dog_sunglasses/support_v3_fixed_edit200/seed_11/masks/operation_v3_edit_mask.png,support_v3_fixed_edit200,,0.04617994651198387,,/home/Wu_25R8111/rf_h_edit_project/outputs/pretty_matrix/dog_sunglasses/support_v3_fixed_edit200/seed_11/result.png,82.85438131599221,11,/home/Wu_25R8111/rf_h_edit_project/data/pretty_free_candidates/unsplash_dog_front_malinois_PGlA5efHOiI.jpg,0.05663572996854782,A front-facing portrait of a dog in snow.,0.8928218293623567,0.10717817063764334,A front-facing portrait of the same dog wearing black sunglasses in snow.,dog_sunglasses
support_v3_fixed,0.2737528681755066,0.09513571858406067,0.36888858675956726,True,200,2.0,0.0617236328125,edit_strength,0.04906249791383743,0.21611854434013367,0.27880558371543884,0.08724573254585266,0.3660513162612915,"85,101,339,311",0.16918230056762695,0.12034671008586884,/home/Wu_25R8111/rf_h_edit_project/outputs/pretty_matrix/dog_sunglasses/support_v3_fixed_edit200/seed_12/masks/operation_v3_edit_mask.png,support_v3_fixed_edit200,,0.046199530363082886,,/home/Wu_25R8111/rf_h_edit_project/outputs/pretty_matrix/dog_sunglasses/support_v3_fixed_edit200/seed_12/result.png,75.3656250750646,12,/home/Wu_25R8111/rf_h_edit_project/data/pretty_free_candidates/unsplash_dog_front_malinois_PGlA5efHOiI.jpg,0.05668754503130913,A front-facing portrait of a dog in snow.,0.8925567675980485,0.10744323240195153,A front-facing portrait of the same dog wearing black sunglasses in snow.,dog_sunglasses
support_v3_fixed,0.265010803937912,0.09845972061157227,0.36347052454948425,True,boundary_noise,,0.0617236328125,support_perturb,0.04531249776482582,0.1825082153081894,0.2547086775302887,0.0961240828037262,0.3508327603340149,"85,101,339,311",0.16763819754123688,0.11893640458583832,/home/Wu_25R8111/rf_h_edit_project/outputs/pretty_matrix/dog_sunglasses/support_v3_fixed_pert_boundary_noise/seed_10/masks/operation_v3_edit_mask.png,support_v3_fixed_pert_boundary_noise,,0.04577721655368805,boundary_noise,/home/Wu_25R8111/rf_h_edit_project/outputs/pretty_matrix/dog_sunglasses/support_v3_fixed_pert_boundary_noise/seed_10/result.png,52.61735816102009,10,/home/Wu_25R8111/rf_h_edit_project/data/pretty_free_candidates/unsplash_dog_front_malinois_PGlA5efHOiI.jpg,0.054216742515563965,A front-facing portrait of a dog in snow.,0.9038758761431809,0.09612412385681912,A front-facing portrait of the same dog wearing black sunglasses in snow.,dog_sunglasses
support_v3_fixed,0.26151666045188904,0.0995277464389801,0.36104440689086914,True,boundary_noise,,0.0617236328125,support_perturb,0.04437499865889549,0.1828472912311554,0.24983492493629456,0.0998675525188446,0.34970247745513916,"85,101,339,311",0.1684345155954361,0.11893647909164429,/home/Wu_25R8111/rf_h_edit_project/outputs/pretty_matrix/dog_sunglasses/support_v3_fixed_pert_boundary_noise/seed_11/masks/operation_v3_edit_mask.png,support_v3_fixed_pert_boundary_noise,,0.045725371688604355,boundary_noise,/home/Wu_25R8111/rf_h_edit_project/outputs/pretty_matrix/dog_sunglasses/support_v3_fixed_pert_boundary_noise/seed_11/result.png,77.56964030000381,11,/home/Wu_25R8111/rf_h_edit_project/data/pretty_free_candidates/unsplash_dog_front_malinois_PGlA5efHOiI.jpg,0.054189033806324005,A front-facing portrait of a dog in snow.,0.9042896754482276,0.09571032455177242,A front-facing portrait of the same dog wearing black sunglasses in snow.,dog_sunglasses
support_v3_fixed,0.2572619318962097,0.09908667206764221,0.35634860396385193,True,boundary_noise,,0.0617236328125,support_perturb,0.04531249776482582,0.19007278978824615,0.25920534133911133,0.09297910332679749,0.3521844446659088,"85,101,339,311",0.16628089547157288,0.12048590928316116,/home/Wu_25R8111/rf_h_edit_project/outputs/pretty_matrix/dog_sunglasses/support_v3_fixed_pert_boundary_noise/seed_12/masks/operation_v3_edit_mask.png,support_v3_fixed_pert_boundary_noise,,0.04580426216125488,boundary_noise,/home/Wu_25R8111/rf_h_edit_project/outputs/pretty_matrix/dog_sunglasses/support_v3_fixed_pert_boundary_noise/seed_12/result.png,78.1371619530255,12,/home/Wu_25R8111/rf_h_edit_project/data/pretty_free_candidates/unsplash_dog_front_malinois_PGlA5efHOiI.jpg,0.054709047079086304,A front-facing portrait of a dog in snow.,0.9024697081549109,0.0975302918450891,A front-facing portrait of the same dog wearing black sunglasses in snow.,dog_sunglasses
support_v3_fixed,0.26525887846946716,0.09405851364135742,0.3593173921108246,True,dilate,,0.0617236328125,support_perturb,0.07093749940395355,0.22852075099945068,0.2645610570907593,0.09505793452262878,0.35961899161338806,"85,101,339,311",0.17747482657432556,0.12914100289344788,/home/Wu_25R8111/rf_h_edit_project/outputs/pretty_matrix/dog_sunglasses/support_v3_fixed_pert_dilate/seed_10/masks/operation_v3_edit_mask.png,support_v3_fixed_pert_dilate,,0.046901311725378036,dilate,/home/Wu_25R8111/rf_h_edit_project/outputs/pretty_matrix/dog_sunglasses/support_v3_fixed_pert_dilate/seed_10/result.png,52.02241811901331,10,/home/Wu_25R8111/rf_h_edit_project/data/pretty_free_candidates/unsplash_dog_front_malinois_PGlA5efHOiI.jpg,0.058111522346735,A front-facing portrait of a dog in snow.,0.8900728036943583,0.10992719630564174,A front-facing portrait of the same dog wearing black sunglasses in snow.,dog_sunglasses
support_v3_fixed,0.2761475145816803,0.09899479150772095,0.37514230608940125,True,dilate,,0.0617236328125,support_perturb,0.09437499940395355,0.2827446758747101,0.2686521112918854,0.0909586250782013,0.35961073637008667,"85,101,339,311",0.18462610244750977,0.14678341150283813,/home/Wu_25R8111/rf_h_edit_project/outputs/pretty_matrix/dog_sunglasses/support_v3_fixed_pert_dilate/seed_11/masks/operation_v3_edit_mask.png,support_v3_fixed_pert_dilate,,0.05021624267101288,dilate,/home/Wu_25R8111/rf_h_edit_project/outputs/pretty_matrix/dog_sunglasses/support_v3_fixed_pert_dilate/seed_11/result.png,74.22064163093455,11,/home/Wu_25R8111/rf_h_edit_project/data/pretty_free_candidates/unsplash_dog_front_malinois_PGlA5efHOiI.jpg,0.06456874310970306,A front-facing portrait of a dog in snow.,0.8652104978356038,0.13478950216439622,A front-facing portrait of the same dog wearing black sunglasses in snow.,dog_sunglasses
support_v3_fixed,0.27307477593421936,0.10193666815757751,0.3750114440917969,True,dilate,,0.0617236328125,support_perturb,0.09437499940395355,0.2831709086894989,0.27136316895484924,0.09085440635681152,0.36221757531166077,"85,101,339,311",0.18485009670257568,0.14756758511066437,/home/Wu_25R8111/rf_h_edit_project/outputs/pretty_matrix/dog_sunglasses/support_v3_fixed_pert_dilate/seed_12/masks/operation_v3_edit_mask.png,support_v3_fixed_pert_dilate,,0.05028802528977394,dilate,/home/Wu_25R8111/rf_h_edit_project/outputs/pretty_matrix/dog_sunglasses/support_v3_fixed_pert_dilate/seed_12/result.png,78.05428032192867,12,/home/Wu_25R8111/rf_h_edit_project/data/pretty_free_candidates/unsplash_dog_front_malinois_PGlA5efHOiI.jpg,0.06466241180896759,A front-facing portrait of a dog in snow.,0.8645537845893343,0.1354462154106657,A front-facing portrait of the same dog wearing black sunglasses in snow.,dog_sunglasses
support_v3_fixed,0.25766822695732117,0.09502139687538147,0.35268962383270264,True,erode,,0.0617236328125,support_perturb,0.029374999925494194,0.15177379548549652,0.26164478063583374,0.09118977189064026,0.352834552526474,"85,101,339,311",0.15253092348575592,0.1143234521150589,/home/Wu_25R8111/rf_h_edit_project/outputs/pretty_matrix/dog_sunglasses/support_v3_fixed_pert_erode/seed_10/masks/operation_v3_edit_mask.png,support_v3_fixed_pert_erode,,0.04540402442216873,erode,/home/Wu_25R8111/rf_h_edit_project/outputs/pretty_matrix/dog_sunglasses/support_v3_fixed_pert_erode/seed_10/result.png,51.67664103698917,10,/home/Wu_25R8111/rf_h_edit_project/data/pretty_free_candidates/unsplash_dog_front_malinois_PGlA5efHOiI.jpg,0.05196954682469368,A front-facing portrait of a dog in snow.,0.9129112359261371,0.0870887640738629,A front-facing portrait of the same dog wearing black sunglasses in snow.,dog_sunglasses
support_v3_fixed,0.2580811381340027,0.0949399471282959,0.3530210852622986,True,erode,,0.0617236328125,support_perturb,0.029374999925494194,0.15133462846279144,0.26052233576774597,0.09141060709953308,0.35193294286727905,"85,101,339,311",0.15256579220294952,0.11434368789196014,/home/Wu_25R8111/rf_h_edit_project/outputs/pretty_matrix/dog_sunglasses/support_v3_fixed_pert_erode/seed_11/masks/operation_v3_edit_mask.png,support_v3_fixed_pert_erode,,0.045401521027088165,erode,/home/Wu_25R8111/rf_h_edit_project/outputs/pretty_matrix/dog_sunglasses/support_v3_fixed_pert_erode/seed_11/result.png,71.18316735001281,11,/home/Wu_25R8111/rf_h_edit_project/data/pretty_free_candidates/unsplash_dog_front_malinois_PGlA5efHOiI.jpg,0.05194009840488434,A front-facing portrait of a dog in snow.,0.9130467191428004,0.08695328085719956,A front-facing portrait of the same dog wearing black sunglasses in snow.,dog_sunglasses
support_v3_fixed,0.2583492696285248,0.09434998035430908,0.35269924998283386,True,erode,,0.0617236328125,support_perturb,0.029374999925494194,0.15302494168281555,0.26046255230903625,0.09139752388000488,0.35186007618904114,"85,101,339,311",0.1524350643157959,0.11440298706293106,/home/Wu_25R8111/rf_h_edit_project/outputs/pretty_matrix/dog_sunglasses/support_v3_fixed_pert_erode/seed_12/masks/operation_v3_edit_mask.png,support_v3_fixed_pert_erode,,0.045403577387332916,erode,/home/Wu_25R8111/rf_h_edit_project/outputs/pretty_matrix/dog_sunglasses/support_v3_fixed_pert_erode/seed_12/result.png,70.53622241702396,12,/home/Wu_25R8111/rf_h_edit_project/data/pretty_free_candidates/unsplash_dog_front_malinois_PGlA5efHOiI.jpg,0.05204636976122856,A front-facing portrait of a dog in snow.,0.9125746659936628,0.08742533400633723,A front-facing portrait of the same dog wearing black sunglasses in snow.,dog_sunglasses
support_v3_fixed,0.26413822174072266,0.09810110926628113,0.3622393310070038,True,holes,,0.0617236328125,support_perturb,0.044999998062849045,0.18620456755161285,0.2395091950893402,0.0999167263507843,0.3394259214401245,"85,101,339,311",0.16760021448135376,0.11929389834403992,/home/Wu_25R8111/rf_h_edit_project/outputs/pretty_matrix/dog_sunglasses/support_v3_fixed_pert_holes/seed_10/masks/operation_v3_edit_mask.png,support_v3_fixed_pert_holes,,0.04577823355793953,holes,/home/Wu_25R8111/rf_h_edit_project/outputs/pretty_matrix/dog_sunglasses/support_v3_fixed_pert_holes/seed_10/result.png,53.556570451008156,10,/home/Wu_25R8111/rf_h_edit_project/data/pretty_free_candidates/unsplash_dog_front_malinois_PGlA5efHOiI.jpg,0.05444585904479027,A front-facing portrait of a dog in snow.,0.9029242703679591,0.09707572963204092,A front-facing portrait of the same dog wearing black sunglasses in snow.,dog_sunglasses
support_v3_fixed,0.2641114592552185,0.0975629985332489,0.3616744577884674,True,holes,,0.0617236328125,support_perturb,0.03999999910593033,0.1813908815383911,0.26220470666885376,0.09266915917396545,0.3548738658428192,"85,101,339,311",0.1691683530807495,0.11916562914848328,/home/Wu_25R8111/rf_h_edit_project/outputs/pretty_matrix/dog_sunglasses/support_v3_fixed_pert_holes/seed_11/masks/operation_v3_edit_mask.png,support_v3_fixed_pert_holes,,0.04572077468037605,holes,/home/Wu_25R8111/rf_h_edit_project/outputs/pretty_matrix/dog_sunglasses/support_v3_fixed_pert_holes/seed_11/result.png,78.9262623359682,11,/home/Wu_25R8111/rf_h_edit_project/data/pretty_free_candidates/unsplash_dog_front_malinois_PGlA5efHOiI.jpg,0.0540948286652565,A front-facing portrait of a dog in snow.,0.9043624482894954,0.09563755171050459,A front-facing portrait of the same dog wearing black sunglasses in snow.,dog_sunglasses
support_v3_fixed,0.26899439096450806,0.0954413115978241,0.36443570256233215,True,holes,,0.0617236328125,support_perturb,0.0378124974668026,0.17832936346530914,0.26059210300445557,0.09057873487472534,0.3511708378791809,"85,101,339,311",0.16661715507507324,0.1189241111278534,/home/Wu_25R8111/rf_h_edit_project/outputs/pretty_matrix/dog_sunglasses/support_v3_fixed_pert_holes/seed_12/masks/operation_v3_edit_mask.png,support_v3_fixed_pert_holes,,0.04565976560115814,holes,/home/Wu_25R8111/rf_h_edit_project/outputs/pretty_matrix/dog_sunglasses/support_v3_fixed_pert_holes/seed_12/result.png,73.38417195901275,12,/home/Wu_25R8111/rf_h_edit_project/data/pretty_free_candidates/unsplash_dog_front_malinois_PGlA5efHOiI.jpg,0.05384860932826996,A front-facing portrait of a dog in snow.,0.9057634404572563,0.09423655954274368,A front-facing portrait of the same dog wearing black sunglasses in snow.,dog_sunglasses
support_v3_fixed,0.2646329700946808,0.09590020775794983,0.3605331778526306,True,shift,,0.0617236328125,support_perturb,0.04906249791383743,0.19770100712776184,0.2702668309211731,0.09297442436218262,0.3632412552833557,"85,101,339,311",0.16798995435237885,0.12266139686107635,/home/Wu_25R8111/rf_h_edit_project/outputs/pretty_matrix/dog_sunglasses/support_v3_fixed_pert_shift/seed_10/masks/operation_v3_edit_mask.png,support_v3_fixed_pert_shift,,0.04606250301003456,shift,/home/Wu_25R8111/rf_h_edit_project/outputs/pretty_matrix/dog_sunglasses/support_v3_fixed_pert_shift/seed_10/result.png,55.83417176397052,10,/home/Wu_25R8111/rf_h_edit_project/data/pretty_free_candidates/unsplash_dog_front_malinois_PGlA5efHOiI.jpg,0.05542219802737236,A front-facing portrait of a dog in snow.,0.8990674147805431,0.10093258521945692,A front-facing portrait of the same dog wearing black sunglasses in snow.,dog_sunglasses
