avg_beta_t,avg_cos_anchor_region,avg_cos_base_anchor,avg_cos_base_region,avg_cos_rec_base,avg_cos_rec_edit_total,avg_edit_norm,avg_mask_area,avg_rec_energy,avg_rec_norm,clip_source_score,clip_target_minus_source,clip_target_score,complete,dino_source_similarity,failure_flag,failure_note,final_mask_area,inside_blue_ratio,inside_mask_l1,mask_path,max_beta_t,max_edit_norm,max_rec_energy,max_rec_norm,method,missing,outside_mask_l1,peak_gpu_memory_gb,result_image,run,runtime_seconds,seed,source_image,source_l1,source_prompt,source_rmse,source_ssim_luma,target_prompt,task
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2429315447807312,0.0,0.0,0.3088213801383972,-0.0068652331829071045,0.3019561469554901,True,0.5423001050949097,semantic_miss,No crown insertion; source-like reconstruction only.,0.2429315447807312,0.06327254345988895,0.08609244227409363,outputs/main_matrix/cat_crown/base_only/seed_12/masks/combined.png,1.0,0.0,0.0,0.0,base_only,,0.06987911462783813,12.225842952728271,outputs/main_matrix/cat_crown/base_only/seed_12/result.png,cat_crown/base_only/seed_12,22.92813254002249,12,/home/Wu_25R8111/rf_h_edit_project/data/paper_images/cat_sitting_in_grass.jpg,0.08181168884038925,A photo of a cat sitting in grass.,0.11530424279083835,0.8079570229862731,"A photo of the same cat sitting in the same grass, wearing a small golden crown on its head.",cat_crown
1.0,0.9243476664026579,0.9999999900658926,0.9243476341168085,-0.3614577688276768,-0.005049835267224505,174.13244001070657,0.2429315447807312,0.02826652318860094,16.62209947903951,0.2587586045265198,0.0830903947353363,0.3418489992618561,True,0.23164817690849304,background_drift,"Crown appears, but cat identity still changes substantially.",0.2429315447807312,0.11466618224324901,0.1463242620229721,outputs/main_matrix/cat_crown/decoupled_rec/seed_10/masks/combined.png,1.0,342.6224365234375,0.054087307304143906,46.84914779663086,decoupled_rec,,0.09989316016435623,12.225842952728271,outputs/main_matrix/cat_crown/decoupled_rec/seed_10/result.png,cat_crown/decoupled_rec/seed_10,29.550914435996674,10,/home/Wu_25R8111/rf_h_edit_project/data/paper_images/cat_sitting_in_grass.jpg,0.13406522572040558,A photo of a cat sitting in grass.,0.22081641437538804,0.501771753208461,"A photo of the same cat sitting in the same grass, wearing a small golden crown on its head.",cat_crown
1.0,0.9243476664026579,0.9999999900658926,0.9243476341168085,-0.3614577688276768,-0.005049835267224505,174.13244001070657,0.2429315447807312,0.02826652318860094,16.62209947903951,0.2587586045265198,0.0830903947353363,0.3418489992618561,True,0.23164817690849304,background_drift,"Crown appears, but cat identity still changes substantially.",0.2429315447807312,0.11466618224324901,0.1463242620229721,outputs/main_matrix/cat_crown/decoupled_rec/seed_11/masks/combined.png,1.0,342.6224365234375,0.054087307304143906,46.84914779663086,decoupled_rec,,0.09989316016435623,12.225842952728271,outputs/main_matrix/cat_crown/decoupled_rec/seed_11/result.png,cat_crown/decoupled_rec/seed_11,23.714406253013294,11,/home/Wu_25R8111/rf_h_edit_project/data/paper_images/cat_sitting_in_grass.jpg,0.13406522572040558,A photo of a cat sitting in grass.,0.22081641437538804,0.501771753208461,"A photo of the same cat sitting in the same grass, wearing a small golden crown on its head.",cat_crown
1.0,0.9243476664026579,0.9999999900658926,0.9243476341168085,-0.3614577688276768,-0.005049835267224505,174.13244001070657,0.2429315447807312,0.02826652318860094,16.62209947903951,0.2587586045265198,0.0830903947353363,0.3418489992618561,True,0.23164817690849304,background_drift,"Crown appears, but cat identity still changes substantially.",0.2429315447807312,0.11466618224324901,0.1463242620229721,outputs/main_matrix/cat_crown/decoupled_rec/seed_12/masks/combined.png,1.0,342.6224365234375,0.054087307304143906,46.84914779663086,decoupled_rec,,0.09989316016435623,12.225842952728271,outputs/main_matrix/cat_crown/decoupled_rec/seed_12/result.png,cat_crown/decoupled_rec/seed_12,25.07469595997827,12,/home/Wu_25R8111/rf_h_edit_project/data/paper_images/cat_sitting_in_grass.jpg,0.13406522572040558,A photo of a cat sitting in grass.,0.22081641437538804,0.501771753208461,"A photo of the same cat sitting in the same grass, wearing a small golden crown on its head.",cat_crown
1.0,0.9248088225722313,1.0000000099341075,0.9248088225722313,0.0,0.0,163.16456278165182,0.2429315447807312,0.0,0.0,0.24853987991809845,0.07847554981708527,0.3270154297351837,True,0.14262542128562927,background_drift,"Crown appears, but cat identity and face structure drift strongly.",0.2429315447807312,0.08182543380906872,0.17744144797325134,outputs/main_matrix/cat_crown/direct_target/seed_10/masks/combined.png,1.0,342.6224365234375,0.0,0.0,direct_target,,0.1371295154094696,12.225842952728271,outputs/main_matrix/cat_crown/direct_target/seed_10/result.png,cat_crown/direct_target/seed_10,28.715711789031047,10,/home/Wu_25R8111/rf_h_edit_project/data/paper_images/cat_sitting_in_grass.jpg,0.16679799556732178,A photo of a cat sitting in grass.,0.23745353175125483,0.33849447686891904,"A photo of the same cat sitting in the same grass, wearing a small golden crown on its head.",cat_crown
1.0,0.9248088225722313,1.0000000099341075,0.9248088225722313,0.0,0.0,163.16456278165182,0.2429315447807312,0.0,0.0,0.24853987991809845,0.07847554981708527,0.3270154297351837,True,0.14262542128562927,background_drift,"Crown appears, but cat identity and face structure drift strongly.",0.2429315447807312,0.08182543380906872,0.17744144797325134,outputs/main_matrix/cat_crown/direct_target/seed_11/masks/combined.png,1.0,342.6224365234375,0.0,0.0,direct_target,,0.1371295154094696,12.225842952728271,outputs/main_matrix/cat_crown/direct_target/seed_11/result.png,cat_crown/direct_target/seed_11,22.473013137991074,11,/home/Wu_25R8111/rf_h_edit_project/data/paper_images/cat_sitting_in_grass.jpg,0.16679799556732178,A photo of a cat sitting in grass.,0.23745353175125483,0.33849447686891904,"A photo of the same cat sitting in the same grass, wearing a small golden crown on its head.",cat_crown
1.0,0.9248088225722313,1.0000000099341075,0.9248088225722313,0.0,0.0,163.16456278165182,0.2429315447807312,0.0,0.0,0.24853987991809845,0.07847554981708527,0.3270154297351837,True,0.14262542128562927,background_drift,"Crown appears, but cat identity and face structure drift strongly.",0.2429315447807312,0.08182543380906872,0.17744144797325134,outputs/main_matrix/cat_crown/direct_target/seed_12/masks/combined.png,1.0,342.6224365234375,0.0,0.0,direct_target,,0.1371295154094696,12.225842952728271,outputs/main_matrix/cat_crown/direct_target/seed_12/result.png,cat_crown/direct_target/seed_12,21.990914810972754,12,/home/Wu_25R8111/rf_h_edit_project/data/paper_images/cat_sitting_in_grass.jpg,0.16679799556732178,A photo of a cat sitting in grass.,0.23745353175125483,0.33849447686891904,"A photo of the same cat sitting in the same grass, wearing a small golden crown on its head.",cat_crown
1.0,0.9294945672154427,1.000000034769376,0.9294945448637009,-0.33529405916730565,-2.0157928025676952e-06,78.93750937779744,0.1711309552192688,0.031177062444233645,14.462143659591675,0.25106140971183777,0.08832666277885437,0.33938807249069214,True,0.7814310789108276,,Crown insertion succeeds with much better subject preservation than direct target variants.,0.1711309552192688,0.03551369863013699,0.16194388270378113,outputs/main_matrix/cat_crown/full/seed_10/masks/semantic_base_generated.png,1.0,213.63035583496094,0.07044602930545807,19.420259475708008,full,,0.06555099040269852,13.376326560974121,outputs/main_matrix/cat_crown/full/seed_10/result.png,cat_crown/full/seed_10,50.853147774992976,10,/home/Wu_25R8111/rf_h_edit_project/data/paper_images/cat_sitting_in_grass.jpg,0.0819123312830925,A photo of a cat sitting in grass.,0.1362876976974783,0.8023275559030304,"A photo of the same cat sitting in the same grass, wearing a small golden crown on its head.",cat_crown
1.0,0.9280082086722056,0.9999999950329462,0.9280082335074743,-0.4270339496433735,-0.0025154751410809695,43.44592342774073,0.02566964365541935,0.028891997421548393,13.20635430018107,0.24885042011737823,0.09287063777446747,0.3417210578918457,True,0.971340537071228,,Crown insertion succeeds with much better subject preservation than direct target variants.,0.02566964365541935,0.01791359325605901,0.15629249811172485,outputs/main_matrix/cat_crown/full/seed_11/masks/semantic_base_generated.png,1.0,85.99748229980469,0.08471611142158508,20.50953483581543,full,,0.05422072112560272,13.376326560974121,outputs/main_matrix/cat_crown/full/seed_11/result.png,cat_crown/full/seed_11,50.715256623981986,11,/home/Wu_25R8111/rf_h_edit_project/data/paper_images/cat_sitting_in_grass.jpg,0.0564730130136013,A photo of a cat sitting in grass.,0.10358009939603692,0.8740746820578772,"A photo of the same cat sitting in the same grass, wearing a small golden crown on its head.",cat_crown
1.0,0.9280607849359512,1.000000072022279,0.9280607650677363,-0.42687192807594937,-0.002565143139368805,43.432338198026024,0.02566964365541935,0.028877943647482123,13.206539988517761,0.2493501901626587,0.09257188439369202,0.3419220745563507,True,0.9715143442153931,,Crown insertion succeeds with much better subject preservation than direct target variants.,0.02566964365541935,0.014752370916754479,0.1566922813653946,outputs/main_matrix/cat_crown/full/seed_12/masks/semantic_base_generated.png,1.0,86.4183120727539,0.08471611142158508,20.50953483581543,full,,0.054227426648139954,13.376326560974121,outputs/main_matrix/cat_crown/full/seed_12/result.png,cat_crown/full/seed_12,51.363450656004716,12,/home/Wu_25R8111/rf_h_edit_project/data/paper_images/cat_sitting_in_grass.jpg,0.05648837238550186,A photo of a cat sitting in grass.,0.10359735231623568,0.8740675770653505,"A photo of the same cat sitting in the same grass, wearing a small golden crown on its head.",cat_crown
