task,method,seed,step,t,edit_rms_gap,directional_progress,preserve_drift,adaptive_edit_weight,adaptive_preserve_weight,projection_ratio,edit_deficit,edit_change_rms,edit_guidance_norm,rec_guidance_norm,preserve_clean_correction_norm
mug_heart,support_v3_controller_rmsgap,10,21.0,0.46487605571746826,0.13906122744083405,0.9528104662895203,0.13361836969852448,1.55,1.06128266364336,0.00565319275483489,0.28093877255916594,0.5619710087776184,8.79047679901123,15.14186954498291,0.38094571232795715
mug_heart,support_v3_controller_rmsgap,10,22.0,0.40928882360458374,0.12830011546611786,0.9714829325675964,0.1280045211315155,1.55,1.0360203450918197,0.0,0.2916998845338821,0.5608015060424805,9.710428237915039,15.542399406433105,0.2433832287788391
mug_heart,support_v3_controller_rmsgap,10,23.0,0.34739264845848083,0.09164420515298843,0.9734290242195129,0.12038511037826538,1.55,1.0017329967021942,0.004304402507841587,0.32835579484701155,0.5599972605705261,8.168805122375488,15.819084167480469,0.012949290685355663
mug_heart,support_v3_controller_rmsgap,10,24.0,0.2780488133430481,0.07212267071008682,0.9874776005744934,0.10986243188381195,1.55,1.0,0.0,0.34787732928991316,0.5599397420883179,7.855605602264404,17.218849182128906,0.0
mug_heart,support_v3_controller_rmsgap,10,25.0,0.19982698559761047,0.06351567804813385,0.9900984168052673,0.0949387475848198,1.55,1.0,0.0,0.35648432195186613,0.5544766783714294,9.808873176574707,19.628826141357422,0.0
mug_heart,support_v3_controller_rmsgap,10,26.0,0.1109057366847992,0.030812827870249748,1.0010490417480469,0.07473688572645187,1.55,1.0,0.025087349116802216,0.38918717212975024,0.549720048904419,8.895687103271484,26.55047607421875,0.0
mug_heart,support_v3_controller_rmsgap,10,27.0,0.008928571827709675,0.002193739404901862,0.9994122385978699,0.05833195522427559,1.55,1.0,0.0366489477455616,0.4178062605950981,0.5458193421363831,7.881033897399902,0.0,0.0
mug_heart,support_v3_controller_progress,10,4.0,0.9453875422477722,1.4745796918869019,0.05022485926747322,0.23037084937095642,1.55,1.4966688221693039,0.005450426135212183,0.5997751407325268,0.24454979598522186,49.016197204589844,26.783985137939453,2.652780532836914
mug_heart,support_v3_controller_progress,10,5.0,0.9298179745674133,1.9947131872177124,0.05911771208047867,0.218601256608963,1.55,1.4437056547403335,0.013086738996207714,0.5908822879195214,0.25974398851394653,68.89659881591797,23.198129653930664,2.2849297523498535
mug_heart,support_v3_controller_progress,10,6.0,0.9133490324020386,1.8316394090652466,0.03016427904367447,0.21409621834754944,1.55,1.4234329825639724,0.0,0.6198357209563256,0.32666710019111633,68.1929702758789,22.494190216064453,2.170093059539795
mug_heart,support_v3_controller_progress,10,7.0,0.8959003686904907,3.479642152786255,0.011659292504191399,0.20887376368045807,1.55,1.3999319365620613,0.0,0.6383407074958086,0.30067354440689087,141.43399047851562,21.70792579650879,2.0398035049438477
mug_heart,support_v3_controller_progress,10,8.0,0.8773819208145142,1.7766287326812744,0.11672810465097427,0.20704670250415802,1.55,1.391710161268711,0.004496283829212189,0.5332718953490257,0.5186711549758911,65.40660095214844,24.28780174255371,2.015113353729248
mug_heart,support_v3_controller_progress,10,9.0,0.8576923608779907,1.4772050380706787,0.1313604861497879,0.2029857188463211,1.55,1.373435734808445,0.0,0.5186395138502121,0.5558684468269348,57.192100524902344,21.168298721313477,1.9248416423797607
mug_heart,support_v3_controller_progress,10,10.0,0.8367167115211487,1.3592619895935059,0.16419851779937744,0.19947369396686554,1.55,1.357631622850895,0.0,0.4858014822006226,0.5714437961578369,53.35582733154297,20.93128776550293,1.8561104536056519
mug_heart,support_v3_controller_progress,10,11.0,0.8143247961997986,1.0694776773452759,0.23835758864879608,0.1972762793302536,1.55,1.3477432569861412,0.0,0.41164241135120394,0.5937741994857788,40.12355041503906,20.93844985961914,1.8319565057754517
mug_heart,support_v3_controller_progress,10,12.0,0.7903683185577393,1.1728620529174805,0.2192521095275879,0.19510366022586823,1.55,1.337966471016407,0.0006081239553168416,0.43074789047241213,0.5936521887779236,45.88084411621094,21.010820388793945,1.8147281408309937
mug_heart,support_v3_controller_progress,10,13.0,0.7646771669387817,1.1030423641204834,0.2533530592918396,0.19350574910640717,1.55,1.3307758709788322,0.012587735429406166,0.3966469407081604,0.5956045389175415,44.4802131652832,21.218942642211914,1.8205673694610596
mug_heart,support_v3_controller_progress,10,14.0,0.7370558977127075,0.7506083250045776,0.40005549788475037,0.19135428965091705,1.4998890042304993,1.3210943034291267,0.012043789029121399,0.24994450211524966,0.5957892537117004,29.59614372253418,21.490467071533203,1.8125959634780884
mug_heart,support_v3_controller_progress,10,15.0,0.7072785496711731,0.5559671521186829,0.5327339768409729,0.18829497694969177,1.2345320463180542,1.307327396273613,0.016839710995554924,0.11726602315902712,0.5991002917289734,21.284746170043945,21.574968338012695,1.778247594833374
mug_heart,support_v3_controller_progress,10,16.0,0.6750823855400085,0.4668569266796112,0.611667811870575,0.1837012618780136,1.0766643762588501,1.2866556784510612,0.012857545167207718,0.03833218812942507,0.5997157096862793,18.16575050354004,21.38998031616211,1.6944631338119507
mug_heart,support_v3_controller_progress,10,17.0,0.6401602625846863,0.4106113612651825,0.6794741749763489,0.176596537232399,1.0,1.2546844175457954,0.0033379741944372654,0.0,0.598335862159729,17.434194564819336,20.898414611816406,1.5251171588897705
mug_heart,support_v3_controller_progress,10,18.0,0.6021506190299988,0.31961703300476074,0.7755810022354126,0.16222359240055084,1.0,1.1900061658024788,0.0,0.0,0.593420147895813,14.483036041259766,18.604341506958008,1.1100633144378662
mug_heart,support_v3_controller_progress,10,19.0,0.5606250166893005,0.23451027274131775,0.8605251908302307,0.15011516213417053,1.0,1.1355182296037674,0.0024190768599510193,0.0,0.5898197889328003,11.719820976257324,17.080644607543945,0.7859355211257935
mug_heart,support_v3_controller_progress,10,20.0,0.5150721073150635,0.17941059172153473,0.9222987294197083,0.13981696963310242,1.0,1.0891763633489608,0.0019521791255101562,0.0,0.5864110589027405,9.795915603637695,15.698920249938965,0.5236301422119141
mug_heart,support_v3_controller_progress,10,21.0,0.46487605571746826,0.14077048003673553,0.962058424949646,0.13394103944301605,1.0,1.0627346774935722,0.0064389668405056,0.0,0.5833683609962463,9.26314926147461,15.204947471618652,0.3907005488872528
mug_heart,support_v3_controller_progress,10,22.0,0.40928882360458374,0.12631617486476898,0.971630871295929,0.12846188247203827,1.0,1.0380784711241722,0.004454581532627344,0.0,0.5824460387229919,9.533097267150879,15.652290344238281,0.2580603063106537
mug_heart,support_v3_controller_progress,10,23.0,0.34739264845848083,0.09645871073007584,0.9756197333335876,0.12070100009441376,1.0,1.0031545004248619,0.0026351013220846653,0.0,0.5820201635360718,8.747742652893066,15.887958526611328,0.023617198690772057
mug_heart,support_v3_controller_progress,10,24.0,0.2780488133430481,0.07187234610319138,0.9896239042282104,0.11011117696762085,1.0,1.0,0.0,0.0,0.5816113948822021,7.872311115264893,17.261917114257812,0.0
mug_heart,support_v3_controller_progress,10,25.0,0.19982698559761047,0.05739661678671837,0.9965270161628723,0.09542421996593475,1.0,1.0,0.0,0.0,0.5775923728942871,8.631043434143066,19.709640502929688,0.0
mug_heart,support_v3_controller_progress,10,26.0,0.1109057366847992,0.029061531648039818,0.998698353767395,0.07509394735097885,1.0,1.0,0.02495003305375576,0.0,0.5716726183891296,8.159012794494629,26.623327255249023,0.0
mug_heart,support_v3_controller_progress,10,27.0,0.008928571827709675,0.0022082349751144648,0.9994824528694153,0.05874430015683174,1.0,1.0,0.03478725999593735,0.0,0.569292426109314,7.689258098602295,0.0,0.0
